Product: Daily Cooling Degree Days
Regions: CPC::Regions::StatesCONUS
Weights: Population
IA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|3|7|9|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|11|13|6|3|2|5|9|12|16|16|16|11|12|11|8|3|3|5|6|10|4|0|0
ID|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|3|0|0|1|3|0|0|5|2|0|0|0|0|0|0|0|0|0|1|5|8|5|1|0|2|5
IL|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|2|7|9|8|1|0|0|0|0|0|0|1|1|2|2|1|1|1|4|7|13|6|2|0|1|8|10|14|17|16|15|13|11|12|8|5|5|4|10|10|2|0
IN|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|0|0|1|4|0|0|0|0|0|4|0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|3|7|9|13|4|2|1|0|0|0|0|0|3|3|4|1|1|0|2|6|10|9|4|0|0|5|8|11|14|15|13|10|11|12|9|5|5|8|10|8|3|0
KS|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|3|6|0|0|1|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|5|6|4|0|0|0|4|10|9|5|2|0|0|0|0|0|0|0|3|5|4|3|3|5|6|7|7|9|11|9|6|4|8|12|15|16|17|15|15|14|15|8|8|13|15|15|10|4|3
KY|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|3|5|1|2|5|7|1|0|0|0|0|3|0|0|6|10|1|0|0|0|0|0|0|0|0|4|5|0|0|1|3|6|9|11|10|10|7|0|0|0|0|2|7|4|6|6|6|4|5|6|7|6|6|0|0|1|5|9|12|15|12|11|12|12|12|9|8|10|8|12|8|3
LA|0|2|0|0|0|0|0|0|0|0|2|4|2|0|0|3|4|3|2|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|5|0|0|2|7|1|0|0|0|0|0|1|3|0|0|0|2|0|0|0|7|9|0|0|0|0|1|5|0|2|4|1|0|0|0|0|0|0|2|4|5|6|6|6|6|5|5|7|9|9|3|2|4|4|6|6|6|0|0|0|0|3|4|6|5|5|6|8|8|8|8|9|9|8|0|0|1|6|5|8|14|8|2|4|1|0|0|0|3|5|6|7|9|9|6|6|8|9|12|14|15|15|11|5|9|4|4|9|15|16|10|8|12|11|12|13|13|12|11|13|9|8|11|13|14|14|16|17|17|15|18|16|13|12|15|17|16|14
MA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|11|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|9|13|13|5|0|0|1|7|10|9|5|3|9|11|5
MD|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|6|3|0|0|0|3|0|0|0|0|0|2|6|12|9|6|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|13|14|3|0|0|0|0|0|1|0|1|4|0|5|5|3|2|5|5|6|0|0|2|9|13|15|17|15|10|10|13|16|17|12|12|13|14|14|11
ME|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|9|9|0|0|0|0|1|5|5|1|0|0|5|1
